"13.578962250134214,144.9172764278417"
"13.57796094112788,144.91776437045723"
"13.579779104351033,144.91933662999617"
"13.578804148993147,144.91974324884245"
"13.580780405682471,144.9212612925352"
"13.579726404163864,144.92169501930454"
"13.581544553854611,144.92310463130497"
"13.580516905741911,144.92356546599743"
"13.582387748980368,144.92511061761326"
"13.581412804345415,144.92554434438262"
"13.583494438033236,144.927577438614"
"13.582493148160305,144.92806538122954"
"13.584443024539167,144.92944788530687"
"13.583441738671638,144.93001715169166"
"13.585338908310309,144.93148097953824"
"13.58420587826844,144.93202313799995"
"13.586155740563132,144.93335142623113"
"13.585101762935604,144.93378515300049"
"13.587025268578516,144.9353845204625"
"13.5858922465955,144.93568270761645"
"13.587736698218924,144.93695678000142"
"13.586682727619838,144.93728207507846"
"13.588579871324239,144.93866457915578"
"13.5873941582882,144.9392067376175"